year,carrier,salida,llegada,diff
2013,B6,2013-10-31T10:00:00Z,2013-01-31T10:25:00Z,-393095
2013,EV,2013-10-31T10:00:00Z,2013-01-31T10:04:00Z,-393116
2013,AA,2013-10-31T10:00:00Z,2013-01-31T10:30:00Z,-393090
2013,VX,2013-10-31T10:00:00Z,2013-01-31T10:35:00Z,-393085
2013,B6,2013-10-31T10:00:00Z,2013-01-31T10:40:00Z,-393080
2013,B6,2013-10-31T10:00:00Z,2013-01-31T10:30:00Z,-393090
2013,UA,2013-10-31T10:00:00Z,2013-01-31T10:29:00Z,-393091
2013,MQ,2013-10-31T10:00:00Z,2013-01-31T10:50:00Z,-393070
2013,DL,2013-10-31T10:00:00Z,2013-01-31T10:45:00Z,-393075
2013,MQ,2013-10-31T10:00:00Z,2013-01-31T10:59:00Z,-393061
2013,US,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,EV,2013-10-31T10:00:00Z,2013-01-31T10:59:00Z,-393061
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,DL,2013-10-31T10:00:00Z,2013-01-31T10:55:00Z,-393065
2013,US,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,WN,2013-10-31T11:00:00Z,2013-01-31T11:00:00Z,-393120
2013,MQ,2013-10-31T11:00:00Z,2013-01-31T11:05:00Z,-393115
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:05:00Z,-393115
2013,EV,2013-10-31T10:00:00Z,2013-01-31T10:53:00Z,-393067
2013,UA,2013-10-31T10:00:00Z,2013-01-31T10:29:00Z,-393091
2013,MQ,2013-10-31T11:00:00Z,2013-01-31T11:15:00Z,-393105
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:10:00Z,-393110
2013,9E,2013-10-31T11:00:00Z,2013-01-31T11:10:00Z,-393110
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:15:00Z,-393105
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:19:00Z,-393101
2013,AA,2013-10-31T11:00:00Z,2013-01-31T11:25:00Z,-393095
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:15:00Z,-393105
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:25:00Z,-393095
2013,AA,2013-10-31T11:00:00Z,2013-01-31T11:29:00Z,-393091
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:30:00Z,-393090
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:30:00Z,-393090
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:35:00Z,-393085
2013,9E,2013-10-31T11:00:00Z,2013-01-31T11:30:00Z,-393090
2013,US,2013-10-31T11:00:00Z,2013-01-31T11:30:00Z,-393090
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:45:00Z,-393075
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:44:00Z,-393076
2013,WN,2013-10-31T11:00:00Z,2013-01-31T11:05:00Z,-393115
2013,WN,2013-10-31T11:00:00Z,2013-01-31T11:55:00Z,-393065
2013,EV,2013-10-31T11:00:00Z,2013-01-31T11:54:00Z,-393066
2013,MQ,2013-10-31T11:00:00Z,2013-01-31T11:59:00Z,-393061
2013,DL,2013-10-31T11:00:00Z,2013-01-31T11:45:00Z,-393075
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:55:00Z,-393065
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:40:00Z,-393080
2013,US,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,UA,2013-10-31T11:00:00Z,2013-01-31T11:56:00Z,-393064
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,B6,2013-10-31T11:00:00Z,2013-01-31T11:51:00Z,-393069
2013,MQ,2013-10-31T12:00:00Z,2013-01-31T12:05:00Z,-393115
2013,US,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,US,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:03:00Z,-393117
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,AA,2013-10-31T11:00:00Z,2013-01-31T11:45:00Z,-393075
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,AA,2013-10-31T11:00:00Z,2013-01-31T11:59:00Z,-393061
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,MQ,2013-10-31T12:00:00Z,2013-01-31T12:10:00Z,-393110
2013,9E,2013-10-31T12:00:00Z,2013-01-31T12:05:00Z,-393115
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:05:00Z,-393115
2013,UA,2013-10-31T10:00:00Z,2013-01-31T10:43:00Z,-393077
2013,WN,2013-10-31T12:00:00Z,2013-01-31T12:00:00Z,-393120
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:07:00Z,-393113
2013,AA,2013-10-31T11:00:00Z,2013-01-31T11:10:00Z,-393110
2013,B6,2013-10-31T11:00:00Z,2013-01-31T11:58:00Z,-393062
2013,MQ,2013-10-31T12:00:00Z,2013-01-31T12:15:00Z,-393105
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:10:00Z,-393110
2013,MQ,2013-10-31T12:00:00Z,2013-01-31T12:20:00Z,-393100
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:15:00Z,-393105
2013,MQ,2013-10-31T12:00:00Z,2013-01-31T12:20:00Z,-393100
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:19:00Z,-393101
2013,MQ,2013-10-31T11:00:00Z,2013-01-31T11:59:00Z,-393061
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:30:00Z,-393090
2013,WN,2013-10-31T12:00:00Z,2013-01-31T12:10:00Z,-393110
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:30:00Z,-393090
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:29:00Z,-393091
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:39:00Z,-393081
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:29:00Z,-393091
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:48:00Z,-393072
2013,WN,2013-10-31T12:00:00Z,2013-01-31T12:45:00Z,-393075
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:40:00Z,-393080
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:45:00Z,-393075
2013,MQ,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:56:00Z,-393064
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:45:00Z,-393075
2013,WN,2013-10-31T12:00:00Z,2013-01-31T12:50:00Z,-393070
2013,WN,2013-10-31T12:00:00Z,2013-01-31T12:40:00Z,-393080
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:50:00Z,-393070
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:59:00Z,-393061
2013,9E,2013-10-31T12:00:00Z,2013-01-31T12:40:00Z,-393080
2013,B6,2013-10-31T12:00:00Z,2013-01-31T12:41:00Z,-393079
2013,US,2013-10-31T12:00:00Z,2013-01-31T12:59:00Z,-393061
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,AA,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,AA,2013-10-31T12:00:00Z,2013-01-31T12:45:00Z,-393075
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:49:00Z,-393071
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,DL,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:26:00Z,-393094
2013,VX,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,DL,2013-10-31T12:00:00Z,2013-01-31T12:59:00Z,-393061
2013,DL,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:04:00Z,-393116
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:10:00Z,-393110
2013,WN,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:15:00Z,-393105
2013,9E,2013-10-31T13:00:00Z,2013-01-31T13:15:00Z,-393105
2013,EV,2013-10-31T10:00:00Z,2013-01-31T10:22:00Z,-393098
2013,YV,2013-10-31T11:00:00Z,2013-01-31T11:50:00Z,-393070
2013,FL,2013-10-31T13:00:00Z,2013-01-31T13:10:00Z,-393110
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:15:00Z,-393105
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:10:00Z,-393110
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:15:00Z,-393105
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:20:00Z,-393100
2013,EV,2013-10-31T12:00:00Z,2013-01-31T12:57:00Z,-393063
2013,MQ,2013-10-31T13:00:00Z,2013-01-31T13:29:00Z,-393091
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:59:00Z,-393061
2013,UA,2013-10-31T12:00:00Z,2013-01-31T12:29:00Z,-393091
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:27:00Z,-393093
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:11:00Z,-393109
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:25:00Z,-393095
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:15:00Z,-393105
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:30:00Z,-393090
2013,AA,2013-10-31T13:00:00Z,2013-01-31T13:29:00Z,-393091
2013,DL,2013-10-31T13:00:00Z,2013-01-31T13:30:00Z,-393090
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:25:00Z,-393095
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:30:00Z,-393090
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:40:00Z,-393080
2013,AA,2013-10-31T13:00:00Z,2013-01-31T13:45:00Z,-393075
2013,DL,2013-10-31T13:00:00Z,2013-01-31T13:40:00Z,-393080
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:46:00Z,-393074
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:29:00Z,-393091
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:43:00Z,-393077
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:45:00Z,-393075
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:50:00Z,-393070
2013,MQ,2013-10-31T13:00:00Z,2013-01-31T13:55:00Z,-393065
2013,EV,2013-10-31T13:00:00Z,2013-01-31T13:50:00Z,-393070
2013,MQ,2013-10-31T13:00:00Z,2013-01-31T13:45:00Z,-393075
2013,VX,2013-10-31T13:00:00Z,2013-01-31T13:00:00Z,-393120
2013,US,2013-10-31T14:00:00Z,2013-01-31T14:00:00Z,-393120
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:59:00Z,-393061
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:00:00Z,-393120
2013,WN,2013-10-31T13:00:00Z,2013-01-31T13:55:00Z,-393065
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:00:00Z,-393120
2013,US,2013-10-31T14:00:00Z,2013-01-31T14:00:00Z,-393120
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:59:00Z,-393061
2013,AA,2013-10-31T13:00:00Z,2013-01-31T13:59:00Z,-393061
2013,WN,2013-10-31T13:00:00Z,2013-01-31T13:30:00Z,-393090
2013,DL,2013-10-31T13:00:00Z,2013-01-31T13:45:00Z,-393075
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:55:00Z,-393065
2013,AA,2013-10-31T13:00:00Z,2013-01-31T13:45:00Z,-393075
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:10:00Z,-393110
2013,US,2013-10-31T13:00:00Z,2013-01-31T13:55:00Z,-393065
2013,AA,2013-10-31T14:00:00Z,2013-01-31T14:15:00Z,-393105
2013,FL,2013-10-31T14:00:00Z,2013-01-31T14:10:00Z,-393110
2013,UA,2013-10-31T13:00:00Z,2013-01-31T13:25:00Z,-393095
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:17:00Z,-393103
2013,WN,2013-10-31T14:00:00Z,2013-01-31T14:15:00Z,-393105
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:15:00Z,-393105
2013,B6,2013-10-31T13:00:00Z,2013-01-31T13:29:00Z,-393091
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:25:00Z,-393095
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:15:00Z,-393105
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:30:00Z,-393090
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:25:00Z,-393095
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:29:00Z,-393091
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:30:00Z,-393090
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:25:00Z,-393095
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:36:00Z,-393084
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:30:00Z,-393090
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:35:00Z,-393085
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:36:00Z,-393084
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:19:00Z,-393101
2013,MQ,2013-10-31T13:00:00Z,2013-01-31T13:55:00Z,-393065
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:00:00Z,-393120
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:38:00Z,-393082
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:30:00Z,-393090
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:45:00Z,-393075
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:40:00Z,-393080
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:40:00Z,-393080
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:45:00Z,-393075
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:29:00Z,-393091
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:35:00Z,-393085
2013,US,2013-10-31T14:00:00Z,2013-01-31T14:50:00Z,-393070
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:50:00Z,-393070
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:46:00Z,-393074
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:40:00Z,-393080
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:47:00Z,-393073
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:45:00Z,-393075
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:14:00Z,-393106
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:45:00Z,-393075
2013,AA,2013-10-31T14:00:00Z,2013-01-31T14:59:00Z,-393061
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:52:00Z,-393068
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,MQ,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:56:00Z,-393064
2013,US,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,US,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:50:00Z,-393070
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:54:00Z,-393066
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:59:00Z,-393061
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,DL,2013-10-31T14:00:00Z,2013-01-31T14:59:00Z,-393061
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:05:00Z,-393115
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:56:00Z,-393064
2013,US,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:44:00Z,-393076
2013,9E,2013-10-31T14:00:00Z,2013-01-31T14:56:00Z,-393064
2013,B6,2013-10-31T14:00:00Z,2013-01-31T14:55:00Z,-393065
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:09:00Z,-393111
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:10:00Z,-393110
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:05:00Z,-393115
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:30:00Z,-393090
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:10:00Z,-393110
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:15:00Z,-393105
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:20:00Z,-393100
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:10:00Z,-393110
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:15:00Z,-393105
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:20:00Z,-393100
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:05:00Z,-393115
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:00:00Z,-393120
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:05:00Z,-393115
2013,EV,2013-10-31T14:00:00Z,2013-01-31T14:50:00Z,-393070
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:25:00Z,-393095
2013,B6,2013-10-31T15:00:00Z,2013-01-31T15:29:00Z,-393091
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,UA,2013-10-31T14:00:00Z,2013-01-31T14:52:00Z,-393068
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:21:00Z,-393099
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:29:00Z,-393091
2013,US,2013-10-31T15:00:00Z,2013-01-31T15:35:00Z,-393085
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:21:00Z,-393099
2013,AA,2013-10-31T14:00:00Z,2013-01-31T14:20:00Z,-393100
2013,B6,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,AA,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:07:00Z,-393113
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:35:00Z,-393085
2013,US,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:48:00Z,-393072
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,WN,2013-10-31T15:00:00Z,2013-01-31T15:30:00Z,-393090
2013,WN,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,9E,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,9E,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:50:00Z,-393070
2013,DL,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,9E,2013-10-31T15:00:00Z,2013-01-31T15:49:00Z,-393071
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:55:00Z,-393065
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:29:00Z,-393091
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:59:00Z,-393061
2013,UA,2013-10-31T15:00:00Z,2013-01-31T15:59:00Z,-393061
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:48:00Z,-393072
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:15:00Z,-393105
2013,9E,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,9E,2013-10-31T16:00:00Z,2013-01-31T16:15:00Z,-393105
2013,B6,2013-10-31T15:00:00Z,2013-01-31T15:35:00Z,-393085
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:15:00Z,-393105
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:11:00Z,-393109
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:20:00Z,-393100
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:20:00Z,-393100
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:25:00Z,-393095
2013,B6,2013-10-31T15:00:00Z,2013-01-31T15:59:00Z,-393061
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:15:00Z,-393105
2013,EV,2013-10-31T16:00:00Z,2013-01-31T16:23:00Z,-393097
2013,US,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:29:00Z,-393091
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:20:00Z,-393100
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:29:00Z,-393091
2013,EV,2013-10-31T16:00:00Z,2013-01-31T16:38:00Z,-393082
2013,EV,2013-10-31T15:00:00Z,2013-01-31T15:45:00Z,-393075
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:35:00Z,-393085
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:25:00Z,-393095
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:30:00Z,-393090
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:20:00Z,-393100
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:30:00Z,-393090
2013,EV,2013-10-31T16:00:00Z,2013-01-31T16:32:00Z,-393088
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:45:00Z,-393075
2013,9E,2013-10-31T16:00:00Z,2013-01-31T16:20:00Z,-393100
2013,VX,2013-10-31T16:00:00Z,2013-01-31T16:30:00Z,-393090
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:29:00Z,-393091
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:50:00Z,-393070
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:13:00Z,-393107
2013,US,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,MQ,2013-10-31T15:00:00Z,2013-01-31T15:10:00Z,-393110
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:48:00Z,-393072
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:55:00Z,-393065
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:35:00Z,-393085
2013,AA,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:50:00Z,-393070
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:45:00Z,-393075
2013,EV,2013-10-31T16:00:00Z,2013-01-31T16:49:00Z,-393071
2013,AA,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,B6,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,DL,2013-10-31T16:00:00Z,2013-01-31T16:59:00Z,-393061
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:05:00Z,-393115
2013,WN,2013-10-31T16:00:00Z,2013-01-31T16:55:00Z,-393065
2013,DL,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,DL,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,AA,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,UA,2013-10-31T17:00:00Z,2013-01-31T17:04:00Z,-393116
2013,UA,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:55:00Z,-393065
2013,US,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,AA,2013-10-31T16:00:00Z,2013-01-31T16:15:00Z,-393105
2013,B6,2013-10-31T16:00:00Z,2013-01-31T16:59:00Z,-393061
2013,YV,2013-10-31T16:00:00Z,2013-01-31T16:35:00Z,-393085
2013,UA,2013-10-31T17:00:00Z,2013-01-31T17:00:00Z,-393120
2013,MQ,2013-10-31T16:00:00Z,2013-01-31T16:00:00Z,-393120
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:54:00Z,-393066
2013,MQ,2013-10-31T17:00:00Z,2013-01-31T17:10:00Z,-393110
2013,UA,2013-10-31T16:00:00Z,2013-01-31T16:59:00Z,-393061
2013,VX,2013-10-31T16:00:00Z,2013-01-31T16:55:00Z,-393065
